test_id,result
3_record_3760,0
3_record_3761,0
3_record_3762,0
3_record_3763,0
3_record_3764,0
3_record_3765,0
3_record_3766,0
3_record_3767,0
3_record_3768,0
3_record_3769,0
3_record_3770,0
3_record_3771,0
3_record_3772,0
3_record_3773,0
3_record_3774,0
3_record_3775,0
3_record_3776,0
3_record_3777,0
3_record_3778,0
3_record_3779,0
3_record_3780,0
3_record_3781,0
3_record_3782,0
3_record_3783,0
3_record_3784,0
3_record_3785,0
3_record_3786,0
3_record_3787,0
3_record_3788,0
3_record_3789,0
3_record_3790,0
3_record_3791,0
3_record_3792,0
3_record_3793,0
3_record_3794,0
3_record_3795,0
3_record_3796,0
3_record_3797,0
3_record_3798,0
3_record_3799,0
3_record_3800,0
3_record_3801,0
3_record_3802,0
3_record_3803,0
3_record_3804,0
3_record_3805,0
3_record_3806,0
3_record_3807,0
3_record_3808,0
3_record_3809,0
3_record_3810,0
3_record_3811,0
3_record_3812,0
3_record_3813,0
3_record_3814,0
3_record_3815,0
3_record_3816,0
3_record_3817,0
3_record_3818,0
3_record_3819,0
3_record_3820,0
3_record_3821,0
3_record_3822,0
3_record_3823,0
3_record_3824,0
3_record_3825,0
3_record_3826,0
3_record_3827,0
3_record_3828,0
3_record_3829,0
3_record_3830,0
3_record_3831,0
3_record_3832,0
3_record_3833,0
3_record_3834,0
3_record_3835,0
3_record_3836,0
3_record_3837,0
3_record_3838,0
3_record_3839,0
3_record_3840,0
3_record_3841,0
3_record_3842,0
3_record_3843,0
3_record_3844,0
3_record_3845,0
3_record_3846,0
3_record_3847,0
3_record_3848,0
3_record_3849,0
3_record_3850,0
3_record_3851,0
3_record_3852,0
3_record_3853,0
3_record_3854,0
3_record_3855,0
3_record_3856,0
3_record_3857,0
3_record_3858,0
3_record_3859,0
3_record_3860,0
3_record_3861,0
3_record_3862,0
3_record_3863,0
3_record_3864,0
3_record_3865,0
3_record_3866,0
3_record_3867,0
3_record_3868,0
3_record_3869,0
3_record_3870,0
3_record_3871,0
3_record_3872,0
3_record_3873,0
3_record_3874,0
3_record_3875,0
3_record_3876,0
3_record_3877,0
3_record_3878,0
3_record_3879,0
3_record_3880,0
3_record_3881,0
3_record_3882,0
3_record_3883,0
3_record_3884,0
3_record_3885,0
3_record_3886,0
3_record_3887,0
3_record_3888,0
3_record_3889,0
3_record_3890,0
3_record_3891,0
3_record_3892,0
3_record_3893,0
3_record_3894,0
3_record_3895,0
3_record_3896,0
3_record_3897,0
3_record_3898,0
3_record_3899,0
3_record_3900,0
3_record_3901,0
3_record_3902,0
3_record_3903,0
3_record_3904,0
3_record_3905,0
3_record_3906,0
3_record_3907,0
3_record_3908,0
3_record_3909,0
3_record_3910,0
3_record_3911,0
3_record_3912,0
3_record_3913,0
3_record_3914,0
3_record_3915,0
3_record_3916,0
3_record_3917,0
3_record_3918,0
3_record_3919,0
3_record_3920,0
3_record_3921,0
3_record_3922,0
3_record_3923,0
3_record_3924,0
3_record_3925,0
3_record_3926,0
3_record_3927,0
3_record_3928,0
3_record_3929,0
3_record_3930,0
3_record_3931,0
3_record_3932,0
3_record_3933,0
3_record_3934,0
3_record_3935,0
3_record_3936,0
3_record_3937,0
3_record_3938,0
3_record_3939,0
3_record_3940,0
3_record_3941,0
3_record_3942,0
3_record_3943,0
3_record_3944,0
3_record_3945,0
3_record_3946,0
3_record_3947,0
3_record_3948,0
3_record_3949,0
3_record_3950,0
3_record_3951,0
3_record_3952,0
3_record_3953,0
3_record_3954,0
3_record_3955,0
3_record_3956,0
3_record_3957,0
3_record_3958,0
3_record_3959,0
3_record_3960,0
3_record_3961,0
3_record_3962,0
3_record_3963,0
3_record_3964,0
3_record_3965,0
3_record_3966,0
3_record_3967,0
3_record_3968,0
3_record_3969,0
3_record_3970,0
3_record_3971,0
3_record_3972,0
3_record_3973,0
3_record_3974,0
3_record_3975,0
3_record_3976,0
3_record_3977,0
3_record_3978,0
3_record_3979,0
3_record_3980,0
3_record_3981,0
3_record_3982,0
3_record_3983,0
3_record_3984,0
3_record_3985,0
3_record_3986,0
3_record_3987,0
3_record_3988,0
3_record_3989,0
3_record_3990,0
3_record_3991,0
3_record_3992,0
3_record_3993,0
3_record_3994,0
3_record_3995,0
3_record_3996,0
3_record_3997,0
3_record_3998,0
3_record_3999,0
3_record_4000,0
3_record_4001,0
3_record_4002,0
3_record_4003,0
3_record_4004,0
3_record_4005,0
3_record_4006,0
3_record_4007,0
3_record_4008,0
3_record_4009,0
3_record_4010,0
3_record_4011,0
3_record_4012,0
3_record_4013,0
3_record_4014,0
3_record_4015,0
3_record_4016,0
3_record_4017,0
3_record_4018,0
3_record_4019,0
3_record_4020,0
3_record_4021,0
3_record_4022,0
3_record_4023,0
3_record_4024,0
3_record_4025,0
3_record_4026,0
3_record_4027,0
3_record_4028,0
3_record_4029,0
3_record_4030,0
3_record_4031,0
3_record_4032,0
3_record_4033,0
3_record_4034,0
3_record_4035,0
3_record_4036,0
3_record_4037,0
3_record_4038,0
3_record_4039,0
3_record_4040,0
3_record_4041,0
3_record_4042,0
3_record_4043,0
3_record_4044,0
3_record_4045,0
3_record_4046,0
3_record_4047,0
3_record_4048,0
3_record_4049,0
3_record_4050,0
3_record_4051,0
3_record_4052,0
3_record_4053,0
3_record_4054,0
3_record_4055,0
3_record_4056,0
3_record_4057,0
3_record_4058,0
3_record_4059,0
3_record_4060,0
3_record_4061,0
3_record_4062,0
3_record_4063,0
3_record_4064,0
3_record_4065,0
3_record_4066,0
3_record_4067,0
3_record_4068,0
3_record_4069,0
3_record_4070,0
3_record_4071,0
3_record_4072,0
3_record_4073,0
3_record_4074,0
3_record_4075,0
3_record_4076,0
3_record_4077,0
3_record_4078,0
3_record_4079,0
3_record_4080,0
3_record_4081,0
3_record_4082,0
3_record_4083,0
3_record_4084,0
3_record_4085,0
3_record_4086,0
3_record_4087,0
3_record_4088,0
3_record_4089,0
3_record_4090,0
3_record_4091,0
3_record_4092,0
3_record_4093,0
3_record_4094,0
3_record_4095,0
3_record_4096,0
3_record_4097,0
3_record_4098,0
3_record_4099,0
3_record_4100,0
3_record_4101,0
3_record_4102,0
3_record_4103,0
3_record_4104,0
3_record_4105,0
3_record_4106,0
3_record_4107,0
3_record_4108,0
3_record_4109,0
3_record_4110,0
3_record_4111,0
3_record_4112,0
3_record_4113,0
3_record_4114,0
3_record_4115,0
3_record_4116,0
3_record_4117,0
3_record_4118,0
3_record_4119,0
3_record_4120,0
3_record_4121,0
3_record_4122,0
3_record_4123,0
3_record_4124,0
3_record_4125,0
3_record_4126,0
3_record_4127,0
3_record_4128,0
3_record_4129,0
3_record_4130,0
3_record_4131,0
3_record_4132,0
3_record_4133,0
3_record_4134,0
3_record_4135,0
3_record_4136,0
3_record_4137,0
3_record_4138,0
3_record_4139,0
3_record_4140,0
3_record_4141,0
3_record_4142,0
3_record_4143,0
3_record_4144,0
3_record_4145,0
3_record_4146,0
3_record_4147,0
3_record_4148,0
3_record_4149,0
3_record_4150,0
3_record_4151,0
3_record_4152,0
3_record_4153,0
3_record_4154,0
3_record_4155,0
3_record_4156,0
3_record_4157,0
3_record_4158,0
3_record_4159,0
3_record_4160,0
3_record_4161,0
3_record_4162,0
3_record_4163,0
3_record_4164,0
3_record_4165,0
3_record_4166,0
3_record_4167,0
3_record_4168,0
3_record_4169,0
3_record_4170,0
3_record_4171,0
3_record_4172,0
3_record_4173,0
3_record_4174,0
3_record_4175,0
3_record_4176,0
3_record_4177,0
3_record_4178,0
3_record_4179,0
3_record_4180,0
3_record_4181,0
3_record_4182,0
3_record_4183,0
3_record_4184,0
3_record_4185,0
3_record_4186,0
3_record_4187,0
3_record_4188,0
3_record_4189,0
3_record_4190,0
3_record_4191,0
3_record_4192,0
3_record_4193,0
3_record_4194,0
3_record_4195,0
3_record_4196,0
3_record_4197,0
3_record_4198,0
3_record_4199,0
3_record_4200,0
3_record_4201,0
3_record_4202,0
3_record_4203,0
3_record_4204,0
3_record_4205,0
3_record_4206,0
3_record_4207,0
3_record_4208,0
3_record_4209,0
3_record_4210,0
3_record_4211,0
3_record_4212,0
3_record_4213,0
3_record_4214,0
3_record_4215,0
3_record_4216,0
3_record_4217,0
3_record_4218,0
3_record_4219,0
3_record_4220,0
3_record_4221,0
3_record_4222,0
3_record_4223,0
3_record_4224,0
3_record_4225,0
3_record_4226,0
3_record_4227,0
3_record_4228,0
3_record_4229,0
3_record_4230,0
3_record_4231,0
3_record_4232,0
3_record_4233,0
3_record_4234,0
3_record_4235,0
3_record_4236,0
3_record_4237,0
3_record_4238,0
3_record_4239,0
3_record_4240,0
3_record_4241,0
3_record_4242,0
3_record_4243,0
3_record_4244,0
3_record_4245,0
3_record_4246,0
3_record_4247,0
3_record_4248,0
3_record_4249,0
3_record_4250,0
3_record_4251,0
3_record_4252,0
3_record_4253,0
3_record_4254,0
3_record_4255,0
3_record_4256,0
3_record_4257,0
3_record_4258,0
3_record_4259,0
3_record_4260,0
3_record_4261,0
3_record_4262,0
3_record_4263,0
3_record_4264,0
3_record_4265,0
3_record_4266,0
3_record_4267,0
3_record_4268,0
3_record_4269,0
3_record_4270,0
3_record_4271,0
3_record_4272,0
3_record_4273,0
3_record_4274,0
3_record_4275,0
3_record_4276,0
3_record_4277,0
3_record_4278,0
3_record_4279,0
3_record_4280,0
3_record_4281,0
3_record_4282,0
3_record_4283,0
3_record_4284,0
3_record_4285,0
3_record_4286,0
3_record_4287,0
3_record_4288,0
3_record_4289,0
3_record_4290,0
3_record_4291,0
3_record_4292,0
3_record_4293,0
3_record_4294,0
3_record_4295,0
3_record_4296,0
3_record_4297,0
3_record_4298,0
3_record_4299,0
3_record_4300,0
3_record_4301,0
3_record_4302,0
3_record_4303,0
3_record_4304,0
3_record_4305,0
3_record_4306,0
3_record_4307,0
3_record_4308,0
3_record_4309,0
3_record_4310,0
3_record_4311,0
3_record_4312,0
3_record_4313,0
3_record_4314,0
3_record_4315,0
3_record_4316,0
3_record_4317,0
3_record_4318,0
3_record_4319,0
3_record_4320,0
3_record_4321,0
3_record_4322,0
3_record_4323,0
3_record_4324,0
3_record_4325,0
3_record_4326,0
3_record_4327,0
3_record_4328,0
3_record_4329,0
3_record_4330,0
3_record_4331,0
3_record_4332,0
3_record_4333,0
3_record_4334,0
3_record_4335,0
3_record_4336,0
3_record_4337,0
3_record_4338,0
3_record_4339,0
3_record_4340,0
3_record_4341,0
3_record_4342,0
3_record_4343,0
3_record_4344,0
3_record_4345,0
3_record_4346,0
3_record_4347,0
3_record_4348,0
3_record_4349,0
3_record_4350,0
3_record_4351,0
3_record_4352,0
3_record_4353,0
3_record_4354,0
3_record_4355,0
3_record_4356,0
3_record_4357,0
3_record_4358,0
3_record_4359,0
3_record_4360,0
3_record_4361,0
3_record_4362,0
3_record_4363,0
3_record_4364,0
3_record_4365,0
3_record_4366,0
3_record_4367,0
3_record_4368,0
3_record_4369,0
3_record_4370,0
3_record_4371,0
3_record_4372,0
3_record_4373,0
3_record_4374,0
3_record_4375,0
3_record_4376,0
3_record_4377,0
3_record_4378,0
3_record_4379,0
3_record_4380,0
3_record_4381,0
3_record_4382,0
3_record_4383,0
3_record_4384,0
3_record_4385,0
3_record_4386,0
3_record_4387,0
3_record_4388,0
3_record_4389,0
3_record_4390,0
3_record_4391,0
3_record_4392,0
3_record_4393,0
3_record_4394,0
3_record_4395,0
3_record_4396,0
3_record_4397,0
3_record_4398,0
3_record_4399,0
3_record_4400,0
3_record_4401,0
3_record_4402,0
3_record_4403,0
3_record_4404,0
3_record_4405,0
3_record_4406,0
3_record_4407,0
3_record_4408,0
3_record_4409,0
3_record_4410,0
3_record_4411,0
3_record_4412,0
3_record_4413,0
3_record_4414,0
3_record_4415,0
3_record_4416,0
3_record_4417,0
3_record_4418,0
3_record_4419,0
3_record_4420,0
3_record_4421,0
3_record_4422,0
3_record_4423,0
3_record_4424,0
3_record_4425,0
3_record_4426,0
3_record_4427,0
3_record_4428,0
3_record_4429,0
3_record_4430,0
3_record_4431,0
3_record_4432,0
3_record_4433,0
3_record_4434,0
3_record_4435,0
3_record_4436,0
3_record_4437,0
3_record_4438,0
3_record_4439,0
3_record_4440,0
3_record_4441,0
3_record_4442,0
3_record_4443,0
3_record_4444,0
3_record_4445,0
3_record_4446,0
3_record_4447,0
3_record_4448,0
3_record_4449,0
3_record_4450,0
3_record_4451,0
3_record_4452,0
3_record_4453,0
3_record_4454,0
3_record_4455,0
3_record_4456,0
3_record_4457,0
3_record_4458,0
3_record_4459,0
3_record_4460,0
3_record_4461,0
3_record_4462,0
3_record_4463,0
3_record_4464,0
3_record_4465,0
3_record_4466,0
3_record_4467,0
3_record_4468,0
3_record_4469,0
3_record_4470,0
3_record_4471,0
3_record_4472,0
3_record_4473,0
3_record_4474,0
3_record_4475,0
3_record_4476,0
3_record_4477,0
3_record_4478,0
3_record_4479,0
3_record_4480,0
3_record_4481,0
3_record_4482,0
3_record_4483,0
3_record_4484,0
3_record_4485,0
3_record_4486,0
3_record_4487,0
3_record_4488,0
3_record_4489,0
3_record_4490,0
3_record_4491,0
3_record_4492,0
3_record_4493,0
3_record_4494,0
3_record_4495,0
3_record_4496,0
3_record_4497,0
3_record_4498,0
3_record_4499,0
3_record_4500,0
3_record_4501,0
3_record_4502,0
3_record_4503,0
3_record_4504,0
3_record_4505,0
3_record_4506,0
3_record_4507,0
3_record_4508,0
3_record_4509,0
3_record_4510,0
3_record_4511,0
3_record_4512,0
3_record_4513,0
3_record_4514,0
3_record_4515,0
3_record_4516,0
3_record_4517,0
3_record_4518,0
3_record_4519,0
3_record_4520,0
3_record_4521,0
3_record_4522,0
3_record_4523,0
3_record_4524,0
3_record_4525,0
3_record_4526,0
3_record_4527,0
3_record_4528,0
3_record_4529,0
3_record_4530,0
3_record_4531,0
3_record_4532,0
3_record_4533,0
3_record_4534,0
3_record_4535,0
3_record_4536,0
3_record_4537,0
3_record_4538,0
3_record_4539,0
3_record_4540,0
3_record_4541,0
3_record_4542,0
3_record_4543,0
3_record_4544,0
3_record_4545,0
3_record_4546,0
3_record_4547,0
3_record_4548,0
3_record_4549,0
3_record_4550,0
3_record_4551,0
3_record_4552,0
3_record_4553,0
3_record_4554,0
3_record_4555,0
3_record_4556,0
3_record_4557,0
3_record_4558,0
3_record_4559,0
3_record_4560,0
3_record_4561,0
3_record_4562,0
3_record_4563,0
3_record_4564,0
3_record_4565,0
3_record_4566,0
3_record_4567,0
3_record_4568,0
3_record_4569,0
3_record_4570,0
3_record_4571,0
3_record_4572,0
3_record_4573,0
3_record_4574,0
3_record_4575,0
3_record_4576,0
3_record_4577,0
3_record_4578,0
3_record_4579,0
3_record_4580,0
3_record_4581,0
3_record_4582,0
3_record_4583,0
3_record_4584,0
3_record_4585,0
3_record_4586,0
3_record_4587,0
3_record_4588,0
3_record_4589,0
3_record_4590,0
3_record_4591,0
3_record_4592,0
3_record_4593,0
3_record_4594,0
3_record_4595,0
3_record_4596,0
3_record_4597,0
3_record_4598,0
3_record_4599,0
3_record_4600,0
3_record_4601,0
3_record_4602,0
3_record_4603,0
3_record_4604,0
3_record_4605,0
3_record_4606,0
3_record_4607,0
3_record_4608,0
3_record_4609,0
3_record_4610,0
3_record_4611,0
3_record_4612,0
3_record_4613,0
3_record_4614,0
3_record_4615,0
3_record_4616,0
3_record_4617,0
3_record_4618,0
3_record_4619,0
3_record_4620,0
3_record_4621,0
3_record_4622,0
3_record_4623,0
3_record_4624,0
3_record_4625,0
3_record_4626,0
3_record_4627,0
3_record_4628,0
3_record_4629,0
3_record_4630,0
3_record_4631,0
3_record_4632,0
3_record_4633,0
3_record_4634,0
3_record_4635,0
3_record_4636,0
3_record_4637,0
3_record_4638,0
3_record_4639,0
3_record_4640,0
3_record_4641,0
3_record_4642,0
3_record_4643,0
3_record_4644,0
3_record_4645,0
3_record_4646,0
3_record_4647,0
3_record_4648,0
3_record_4649,0
3_record_4650,0
3_record_4651,0
3_record_4652,0
3_record_4653,0
3_record_4654,0
3_record_4655,0
3_record_4656,0
3_record_4657,0
3_record_4658,0
3_record_4659,0
3_record_4660,0
3_record_4661,0
3_record_4662,0
3_record_4663,0
3_record_4664,0
3_record_4665,0
3_record_4666,0
3_record_4667,0
3_record_4668,0
3_record_4669,0
3_record_4670,0
3_record_4671,0
3_record_4672,0
3_record_4673,0
3_record_4674,0
3_record_4675,0
3_record_4676,0
3_record_4677,0
3_record_4678,0
3_record_4679,0
3_record_4680,0
3_record_4681,0
3_record_4682,0
3_record_4683,0
3_record_4684,0
3_record_4685,0
3_record_4686,0
3_record_4687,0
3_record_4688,0
3_record_4689,0
3_record_4690,0
3_record_4691,0
3_record_4692,0
3_record_4693,0
3_record_4694,0
3_record_4695,0
3_record_4696,0
3_record_4697,0
3_record_4698,0
3_record_4699,0
3_record_4700,0
3_record_4701,0
3_record_4702,0
3_record_4703,0
3_record_4704,0
3_record_4705,0
3_record_4706,0
3_record_4707,0
3_record_4708,0
3_record_4709,0
3_record_4710,0
3_record_4711,0
3_record_4712,0
3_record_4713,0
3_record_4714,0
3_record_4715,0
3_record_4716,0
3_record_4717,0
3_record_4718,0
3_record_4719,0
3_record_4720,0
3_record_4721,0
3_record_4722,0
3_record_4723,0
3_record_4724,0
3_record_4725,0
3_record_4726,0
3_record_4727,0
3_record_4728,0
3_record_4729,0
3_record_4730,0
3_record_4731,0
3_record_4732,0
3_record_4733,0
3_record_4734,0
3_record_4735,0
3_record_4736,0
3_record_4737,0
3_record_4738,0
3_record_4739,0
3_record_4740,0
3_record_4741,0
3_record_4742,0
3_record_4743,0
3_record_4744,0
3_record_4745,0
3_record_4746,0
3_record_4747,0
3_record_4748,0
3_record_4749,0
3_record_4750,0
3_record_4751,0
3_record_4752,0
3_record_4753,0
3_record_4754,0
3_record_4755,0
3_record_4756,0
3_record_4757,0
3_record_4758,0
3_record_4759,0
3_record_4760,0
3_record_4761,0
3_record_4762,0
3_record_4763,0
3_record_4764,0
3_record_4765,0
3_record_4766,0
3_record_4767,0
3_record_4768,0
3_record_4769,0
3_record_4770,0
3_record_4771,0
3_record_4772,0
3_record_4773,0
3_record_4774,0
3_record_4775,0
3_record_4776,0
3_record_4777,0
3_record_4778,0
3_record_4779,0
3_record_4780,0
3_record_4781,0
3_record_4782,0
3_record_4783,0
3_record_4784,0
3_record_4785,0
3_record_4786,0
3_record_4787,0
3_record_4788,0
3_record_4789,0
3_record_4790,0
3_record_4791,0
3_record_4792,0
3_record_4793,0
3_record_4794,0
3_record_4795,0
3_record_4796,0
3_record_4797,0
3_record_4798,0
3_record_4799,0
3_record_4800,0
3_record_4801,0
3_record_4802,0
3_record_4803,0
3_record_4804,0
3_record_4805,0
3_record_4806,0
3_record_4807,0
3_record_4808,0
3_record_4809,0
3_record_4810,0
3_record_4811,0
3_record_4812,0
3_record_4813,0
3_record_4814,0
3_record_4815,0
3_record_4816,0
3_record_4817,0
3_record_4818,0
3_record_4819,0
3_record_4820,0
3_record_4821,0
3_record_4822,0
3_record_4823,0
3_record_4824,0
3_record_4825,0
3_record_4826,0
3_record_4827,0
3_record_4828,0
3_record_4829,0
3_record_4830,0
3_record_4831,0
3_record_4832,0
3_record_4833,0
3_record_4834,0
3_record_4835,0
3_record_4836,0
3_record_4837,0
3_record_4838,0
3_record_4839,0
3_record_4840,0
3_record_4841,0
3_record_4842,0
3_record_4843,0
3_record_4844,0
3_record_4845,0
3_record_4846,0
3_record_4847,0
3_record_4848,0
3_record_4849,0
3_record_4850,0
3_record_4851,0
3_record_4852,0
3_record_4853,0
3_record_4854,0
3_record_4855,0
3_record_4856,0
3_record_4857,0
3_record_4858,0
3_record_4859,0
3_record_4860,0
3_record_4861,0
3_record_4862,0
3_record_4863,0
3_record_4864,0
3_record_4865,0
3_record_4866,0
3_record_4867,0
3_record_4868,0
3_record_4869,0
3_record_4870,0
3_record_4871,0
3_record_4872,0
3_record_4873,0
3_record_4874,0
3_record_4875,0
3_record_4876,0
3_record_4877,0
3_record_4878,0
3_record_4879,0
3_record_4880,0
3_record_4881,0
3_record_4882,0
3_record_4883,0
3_record_4884,0
3_record_4885,0
3_record_4886,0
3_record_4887,0
3_record_4888,0
3_record_4889,0
3_record_4890,0
3_record_4891,0
3_record_4892,0
3_record_4893,0
3_record_4894,0
3_record_4895,0
3_record_4896,0
3_record_4897,0
3_record_4898,0
3_record_4899,0
3_record_4900,0
3_record_4901,0
3_record_4902,0
3_record_4903,0
3_record_4904,0
3_record_4905,0
3_record_4906,0
3_record_4907,0
3_record_4908,0
3_record_4909,0
3_record_4910,0
3_record_4911,0
3_record_4912,0
3_record_4913,0
3_record_4914,0
3_record_4915,0
3_record_4916,0
3_record_4917,0
3_record_4918,0
3_record_4919,0
3_record_4920,0
3_record_4921,0
3_record_4922,0
3_record_4923,0
3_record_4924,0
3_record_4925,0
3_record_4926,0
3_record_4927,0
3_record_4928,0
3_record_4929,0
3_record_4930,0
3_record_4931,0
3_record_4932,0
3_record_4933,0
3_record_4934,0
3_record_4935,0
3_record_4936,0
3_record_4937,0
3_record_4938,0
3_record_4939,0
3_record_4940,0
3_record_4941,0
3_record_4942,0
3_record_4943,0
3_record_4944,0
3_record_4945,0
3_record_4946,0
3_record_4947,0
3_record_4948,0
3_record_4949,0
3_record_4950,0
3_record_4951,0
3_record_4952,0
3_record_4953,0
3_record_4954,0
3_record_4955,0
3_record_4956,0
3_record_4957,0
3_record_4958,0
3_record_4959,0
3_record_4960,0
3_record_4961,0
3_record_4962,0
3_record_4963,0
3_record_4964,0
3_record_4965,0
3_record_4966,0
3_record_4967,0
3_record_4968,0
3_record_4969,0
3_record_4970,0
3_record_4971,0
3_record_4972,0
3_record_4973,0
3_record_4974,0
3_record_4975,0
3_record_4976,0
3_record_4977,0
3_record_4978,0
3_record_4979,0
3_record_4980,0
3_record_4981,0
3_record_4982,0
3_record_4983,0
3_record_4984,0
3_record_4985,0
3_record_4986,0
3_record_4987,0
3_record_4988,0
3_record_4989,0
3_record_4990,0
3_record_4991,0
3_record_4992,0
3_record_4993,0
3_record_4994,0
3_record_4995,0
3_record_4996,0
3_record_4997,0
3_record_4998,0
3_record_4999,0
3_record_5000,0
3_record_5001,0
3_record_5002,0
3_record_5003,0
3_record_5004,0
3_record_5005,0
3_record_5006,0
3_record_5007,0
3_record_5008,0
3_record_5009,0
3_record_5010,0
3_record_5011,0
3_record_5012,0
3_record_5013,0
3_record_5014,0
3_record_5015,0
3_record_5016,0
3_record_5017,0
3_record_5018,0
3_record_5019,0
3_record_5020,0
3_record_5021,0
3_record_5022,0
3_record_5023,0
3_record_5024,0
3_record_5025,0
3_record_5026,0
3_record_5027,0
3_record_5028,0
3_record_5029,0
3_record_5030,0
3_record_5031,0
3_record_5032,0
3_record_5033,0
3_record_5034,0
3_record_5035,0
3_record_5036,0
3_record_5037,0
3_record_5038,0
3_record_5039,0
3_record_5040,0
3_record_5041,0
3_record_5042,0
3_record_5043,0
3_record_5044,0
3_record_5045,0
3_record_5046,0
3_record_5047,0
3_record_5048,0
3_record_5049,0
3_record_5050,0
3_record_5051,0
3_record_5052,0
3_record_5053,0
3_record_5054,0
3_record_5055,0
3_record_5056,0
3_record_5057,0
3_record_5058,0
3_record_5059,0
3_record_5060,0
3_record_5061,0
3_record_5062,0
3_record_5063,0
3_record_5064,0
3_record_5065,0
3_record_5066,0
3_record_5067,0
3_record_5068,0
3_record_5069,0
3_record_5070,0
3_record_5071,0
3_record_5072,0
3_record_5073,0
3_record_5074,0
3_record_5075,0
3_record_5076,0
3_record_5077,0
3_record_5078,0
3_record_5079,0
3_record_5080,0
3_record_5081,0
3_record_5082,0
3_record_5083,0
3_record_5084,0
3_record_5085,0
3_record_5086,0
3_record_5087,0
3_record_5088,0
3_record_5089,0
3_record_5090,0
3_record_5091,0
3_record_5092,0
3_record_5093,0
3_record_5094,0
3_record_5095,0
3_record_5096,0
3_record_5097,0
3_record_5098,0
3_record_5099,0
3_record_5100,0
3_record_5101,0
3_record_5102,0
3_record_5103,0
3_record_5104,0
3_record_5105,0
3_record_5106,0
3_record_5107,0
3_record_5108,0
3_record_5109,0
3_record_5110,0
3_record_5111,0
3_record_5112,0
3_record_5113,0
3_record_5114,0
3_record_5115,0
3_record_5116,0
3_record_5117,0
3_record_5118,0
3_record_5119,0
3_record_5120,0
3_record_5121,0
3_record_5122,0
3_record_5123,0
3_record_5124,0
3_record_5125,0
3_record_5126,0
3_record_5127,0
3_record_5128,0
3_record_5129,0
3_record_5130,0
3_record_5131,0
3_record_5132,0
3_record_5133,0
3_record_5134,0
3_record_5135,0
3_record_5136,0
3_record_5137,0
3_record_5138,0
3_record_5139,0
3_record_5140,0
3_record_5141,0
3_record_5142,0
3_record_5143,0
3_record_5144,0
3_record_5145,0
3_record_5146,0
3_record_5147,0
3_record_5148,0
3_record_5149,0
3_record_5150,0
3_record_5151,0
3_record_5152,0
3_record_5153,0
3_record_5154,0
3_record_5155,0
3_record_5156,0
3_record_5157,0
3_record_5158,0
3_record_5159,0
3_record_5160,0
3_record_5161,0
3_record_5162,0
3_record_5163,0
3_record_5164,0
3_record_5165,0
3_record_5166,0
3_record_5167,0
3_record_5168,0
3_record_5169,0
3_record_5170,0
3_record_5171,0
3_record_5172,0
3_record_5173,0
3_record_5174,0
3_record_5175,0
3_record_5176,0
3_record_5177,0
3_record_5178,0
3_record_5179,0
3_record_5180,0
3_record_5181,0
3_record_5182,0
3_record_5183,0
3_record_5184,0
3_record_5185,0
3_record_5186,0
3_record_5187,0
3_record_5188,0
3_record_5189,0
3_record_5190,0
3_record_5191,0
3_record_5192,0
3_record_5193,0
3_record_5194,0
3_record_5195,0
3_record_5196,0
3_record_5197,0
3_record_5198,0
3_record_5199,0
3_record_5200,0
3_record_5201,0
3_record_5202,0
3_record_5203,0
3_record_5204,0
3_record_5205,0
3_record_5206,0
3_record_5207,0
3_record_5208,0
3_record_5209,0
3_record_5210,0
3_record_5211,0
3_record_5212,0
3_record_5213,0
3_record_5214,0
3_record_5215,0
3_record_5216,0
3_record_5217,0
3_record_5218,0
3_record_5219,0
3_record_5220,0
3_record_5221,0
3_record_5222,0
3_record_5223,0
3_record_5224,0
3_record_5225,0
3_record_5226,0
3_record_5227,0
3_record_5228,0
3_record_5229,0
3_record_5230,0
3_record_5231,0
3_record_5232,0
3_record_5233,0
3_record_5234,0
3_record_5235,0
3_record_5236,0
3_record_5237,0
3_record_5238,0
3_record_5239,0
3_record_5240,0
3_record_5241,0
3_record_5242,0
3_record_5243,0
3_record_5244,0
3_record_5245,0
3_record_5246,0
3_record_5247,0
3_record_5248,0
3_record_5249,0
3_record_5250,0
3_record_5251,0
3_record_5252,0
3_record_5253,0
3_record_5254,0
3_record_5255,0
3_record_5256,0
3_record_5257,0
3_record_5258,0
3_record_5259,0
3_record_5260,0
3_record_5261,0
3_record_5262,0
3_record_5263,0
3_record_5264,0
3_record_5265,0
3_record_5266,0
3_record_5267,0
3_record_5268,0
3_record_5269,0
3_record_5270,0
3_record_5271,0
3_record_5272,0
3_record_5273,0
3_record_5274,0
3_record_5275,0
3_record_5276,0
3_record_5277,0
3_record_5278,0
3_record_5279,0
3_record_5280,0
3_record_5281,0
3_record_5282,0
3_record_5283,0
3_record_5284,0
3_record_5285,0
3_record_5286,0
3_record_5287,0
3_record_5288,0
3_record_5289,0
3_record_5290,0
3_record_5291,0
3_record_5292,0
3_record_5293,0
3_record_5294,0
3_record_5295,0
3_record_5296,0
3_record_5297,0
3_record_5298,0
3_record_5299,0
3_record_5300,0
3_record_5301,0
3_record_5302,0
3_record_5303,0
3_record_5304,0
3_record_5305,0
3_record_5306,0
3_record_5307,0
3_record_5308,0
3_record_5309,0
3_record_5310,0
3_record_5311,0
3_record_5312,0
3_record_5313,0
